Image-Name,Label
02805e3e20ef629ffeeee1e68cf24ab0-1028-1542,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-1799,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-2056,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-2313,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-2570,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-2827,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-3084,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-3341,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-3598,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-3855,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-4112,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-4369,0
02805e3e20ef629ffeeee1e68cf24ab0-1028-4626,0
02805e3e20ef629ffeeee1e68cf24ab0-1028-4883,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-5140,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-5397,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-5654,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-5911,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-6168,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-6425,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-6682,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-6939,0
02805e3e20ef629ffeeee1e68cf24ab0-1028-7453,1
02805e3e20ef629ffeeee1e68cf24ab0-1028-771,0
02805e3e20ef629ffeeee1e68cf24ab0-1028-7710,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-1542,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-1799,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-2056,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-2313,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-2570,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-2827,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-3084,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-3341,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-3598,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-3855,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-4112,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-4369,0
02805e3e20ef629ffeeee1e68cf24ab0-1285-4626,0
02805e3e20ef629ffeeee1e68cf24ab0-1285-5911,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-6168,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-6425,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-6682,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-6939,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-7196,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-7453,1
02805e3e20ef629ffeeee1e68cf24ab0-1285-7710,1
02805e3e20ef629ffeeee1e68cf24ab0-1542-6682,1
02805e3e20ef629ffeeee1e68cf24ab0-1542-6939,1
02805e3e20ef629ffeeee1e68cf24ab0-1542-7196,1
02805e3e20ef629ffeeee1e68cf24ab0-1542-7453,1
02805e3e20ef629ffeeee1e68cf24ab0-1542-7710,1
02805e3e20ef629ffeeee1e68cf24ab0-1799-6939,1
02805e3e20ef629ffeeee1e68cf24ab0-1799-7196,1
02805e3e20ef629ffeeee1e68cf24ab0-1799-7453,1
02805e3e20ef629ffeeee1e68cf24ab0-1799-7710,1
02805e3e20ef629ffeeee1e68cf24ab0-257-0,1
02805e3e20ef629ffeeee1e68cf24ab0-257-257,1
02805e3e20ef629ffeeee1e68cf24ab0-257-514,1
02805e3e20ef629ffeeee1e68cf24ab0-257-771,1
02805e3e20ef629ffeeee1e68cf24ab0-514-1028,1
02805e3e20ef629ffeeee1e68cf24ab0-514-1285,1
02805e3e20ef629ffeeee1e68cf24ab0-514-257,1
02805e3e20ef629ffeeee1e68cf24ab0-514-514,1
02805e3e20ef629ffeeee1e68cf24ab0-514-5140,1
02805e3e20ef629ffeeee1e68cf24ab0-514-5397,1
02805e3e20ef629ffeeee1e68cf24ab0-514-5654,1
02805e3e20ef629ffeeee1e68cf24ab0-514-771,1
02805e3e20ef629ffeeee1e68cf24ab0-771-1028,1
02805e3e20ef629ffeeee1e68cf24ab0-771-1285,1
02805e3e20ef629ffeeee1e68cf24ab0-771-1542,1
02805e3e20ef629ffeeee1e68cf24ab0-771-1799,1
02805e3e20ef629ffeeee1e68cf24ab0-771-2056,1
02805e3e20ef629ffeeee1e68cf24ab0-771-2313,1
02805e3e20ef629ffeeee1e68cf24ab0-771-2570,1
02805e3e20ef629ffeeee1e68cf24ab0-771-2827,1
02805e3e20ef629ffeeee1e68cf24ab0-771-3084,1
02805e3e20ef629ffeeee1e68cf24ab0-771-3341,1
02805e3e20ef629ffeeee1e68cf24ab0-771-3598,1
02805e3e20ef629ffeeee1e68cf24ab0-771-4112,0
02805e3e20ef629ffeeee1e68cf24ab0-771-4369,0
02805e3e20ef629ffeeee1e68cf24ab0-771-4626,0
02805e3e20ef629ffeeee1e68cf24ab0-771-4883,1
02805e3e20ef629ffeeee1e68cf24ab0-771-514,1
02805e3e20ef629ffeeee1e68cf24ab0-771-5140,1
02805e3e20ef629ffeeee1e68cf24ab0-771-5397,1
02805e3e20ef629ffeeee1e68cf24ab0-771-5654,1
02805e3e20ef629ffeeee1e68cf24ab0-771-5911,1
02805e3e20ef629ffeeee1e68cf24ab0-771-6168,1
02805e3e20ef629ffeeee1e68cf24ab0-771-6425,1
02805e3e20ef629ffeeee1e68cf24ab0-771-771,1
03426e9293f207de46b5592c001eb45c-0-0,1
03426e9293f207de46b5592c001eb45c-0-1028,1
03426e9293f207de46b5592c001eb45c-0-1285,1
03426e9293f207de46b5592c001eb45c-0-1542,1
03426e9293f207de46b5592c001eb45c-0-1799,1
03426e9293f207de46b5592c001eb45c-0-2056,1
03426e9293f207de46b5592c001eb45c-0-2313,1
03426e9293f207de46b5592c001eb45c-0-257,1
03426e9293f207de46b5592c001eb45c-0-2570,1
03426e9293f207de46b5592c001eb45c-0-2827,1
03426e9293f207de46b5592c001eb45c-0-3084,1
03426e9293f207de46b5592c001eb45c-0-3341,1
03426e9293f207de46b5592c001eb45c-0-3598,1
03426e9293f207de46b5592c001eb45c-0-3855,1
03426e9293f207de46b5592c001eb45c-0-514,1
03426e9293f207de46b5592c001eb45c-0-771,1
03426e9293f207de46b5592c001eb45c-1028-5140,1
03426e9293f207de46b5592c001eb45c-1028-5397,1
03426e9293f207de46b5592c001eb45c-1028-5654,1
03426e9293f207de46b5592c001eb45c-1028-5911,1
03426e9293f207de46b5592c001eb45c-1028-6168,1
03426e9293f207de46b5592c001eb45c-1028-6425,1
03426e9293f207de46b5592c001eb45c-1028-6682,1
03426e9293f207de46b5592c001eb45c-1028-6939,0
03426e9293f207de46b5592c001eb45c-1285-5911,1
03426e9293f207de46b5592c001eb45c-1285-6168,1
03426e9293f207de46b5592c001eb45c-1285-6425,1
03426e9293f207de46b5592c001eb45c-1285-6682,1
03426e9293f207de46b5592c001eb45c-1285-6939,0
03426e9293f207de46b5592c001eb45c-1542-6682,1
03426e9293f207de46b5592c001eb45c-1542-6939,0
03426e9293f207de46b5592c001eb45c-257-0,1
03426e9293f207de46b5592c001eb45c-257-1028,1
03426e9293f207de46b5592c001eb45c-257-1285,1
03426e9293f207de46b5592c001eb45c-257-1542,1
03426e9293f207de46b5592c001eb45c-257-1799,1
03426e9293f207de46b5592c001eb45c-257-2056,1
03426e9293f207de46b5592c001eb45c-257-2313,1
03426e9293f207de46b5592c001eb45c-257-257,1
03426e9293f207de46b5592c001eb45c-257-2570,1
03426e9293f207de46b5592c001eb45c-257-2827,1
03426e9293f207de46b5592c001eb45c-257-3084,1
03426e9293f207de46b5592c001eb45c-257-3341,1
03426e9293f207de46b5592c001eb45c-257-3598,1
03426e9293f207de46b5592c001eb45c-257-3855,1
03426e9293f207de46b5592c001eb45c-257-4112,1
03426e9293f207de46b5592c001eb45c-257-4369,1
03426e9293f207de46b5592c001eb45c-257-4626,1
03426e9293f207de46b5592c001eb45c-257-4883,1
03426e9293f207de46b5592c001eb45c-257-514,1
03426e9293f207de46b5592c001eb45c-257-771,1
03426e9293f207de46b5592c001eb45c-514-0,0
03426e9293f207de46b5592c001eb45c-514-1028,1
03426e9293f207de46b5592c001eb45c-514-1285,1
03426e9293f207de46b5592c001eb45c-514-1542,1
03426e9293f207de46b5592c001eb45c-514-1799,1
03426e9293f207de46b5592c001eb45c-514-2056,1
03426e9293f207de46b5592c001eb45c-514-2313,1
03426e9293f207de46b5592c001eb45c-514-257,1
03426e9293f207de46b5592c001eb45c-514-2570,1
03426e9293f207de46b5592c001eb45c-514-2827,1
03426e9293f207de46b5592c001eb45c-514-3084,1
03426e9293f207de46b5592c001eb45c-514-3341,1
03426e9293f207de46b5592c001eb45c-514-3598,1
03426e9293f207de46b5592c001eb45c-514-3855,1
03426e9293f207de46b5592c001eb45c-514-4112,1
03426e9293f207de46b5592c001eb45c-514-4369,1
03426e9293f207de46b5592c001eb45c-514-4626,1
03426e9293f207de46b5592c001eb45c-514-4883,1
03426e9293f207de46b5592c001eb45c-514-514,1
03426e9293f207de46b5592c001eb45c-514-5140,1
03426e9293f207de46b5592c001eb45c-514-5397,1
03426e9293f207de46b5592c001eb45c-514-5654,1
03426e9293f207de46b5592c001eb45c-514-771,1
03426e9293f207de46b5592c001eb45c-771-4369,1
03426e9293f207de46b5592c001eb45c-771-4626,1
03426e9293f207de46b5592c001eb45c-771-4883,1
03426e9293f207de46b5592c001eb45c-771-5140,1
03426e9293f207de46b5592c001eb45c-771-5397,1
03426e9293f207de46b5592c001eb45c-771-5654,1
03426e9293f207de46b5592c001eb45c-771-5911,1
03426e9293f207de46b5592c001eb45c-771-6168,1
03426e9293f207de46b5592c001eb45c-771-6425,1
0403dcc49b1420545299f692f7d8e270-0-0,0
0403dcc49b1420545299f692f7d8e270-0-257,0
0403dcc49b1420545299f692f7d8e270-1028-0,1
0403dcc49b1420545299f692f7d8e270-1028-257,1
0403dcc49b1420545299f692f7d8e270-1285-0,1
0403dcc49b1420545299f692f7d8e270-1285-257,1
0403dcc49b1420545299f692f7d8e270-1285-514,1
0403dcc49b1420545299f692f7d8e270-1542-0,1
0403dcc49b1420545299f692f7d8e270-1542-257,1
0403dcc49b1420545299f692f7d8e270-1542-514,1
0403dcc49b1420545299f692f7d8e270-1799-0,1
0403dcc49b1420545299f692f7d8e270-1799-257,1
0403dcc49b1420545299f692f7d8e270-1799-514,0
0403dcc49b1420545299f692f7d8e270-2056-0,0
0403dcc49b1420545299f692f7d8e270-2056-257,0
0403dcc49b1420545299f692f7d8e270-2056-514,0
0403dcc49b1420545299f692f7d8e270-2313-0,0
0403dcc49b1420545299f692f7d8e270-2313-257,0
0403dcc49b1420545299f692f7d8e270-2313-514,0
0403dcc49b1420545299f692f7d8e270-257-0,1
0403dcc49b1420545299f692f7d8e270-257-257,1
0403dcc49b1420545299f692f7d8e270-2570-0,0
0403dcc49b1420545299f692f7d8e270-2570-257,0
0403dcc49b1420545299f692f7d8e270-2570-514,0
0403dcc49b1420545299f692f7d8e270-2827-0,0
0403dcc49b1420545299f692f7d8e270-2827-257,0
0403dcc49b1420545299f692f7d8e270-2827-514,0
0403dcc49b1420545299f692f7d8e270-3084-0,0
0403dcc49b1420545299f692f7d8e270-3084-257,0
0403dcc49b1420545299f692f7d8e270-3084-514,0
0403dcc49b1420545299f692f7d8e270-3341-0,0
0403dcc49b1420545299f692f7d8e270-3341-257,0
0403dcc49b1420545299f692f7d8e270-3341-514,0
0403dcc49b1420545299f692f7d8e270-3598-0,0
0403dcc49b1420545299f692f7d8e270-3598-257,0
0403dcc49b1420545299f692f7d8e270-3598-514,0
0403dcc49b1420545299f692f7d8e270-3855-0,0
0403dcc49b1420545299f692f7d8e270-3855-257,0
0403dcc49b1420545299f692f7d8e270-3855-514,0
0403dcc49b1420545299f692f7d8e270-3855-771,0
0403dcc49b1420545299f692f7d8e270-4112-257,0
0403dcc49b1420545299f692f7d8e270-4112-514,0
0403dcc49b1420545299f692f7d8e270-4112-771,0
0403dcc49b1420545299f692f7d8e270-4369-1028,0
0403dcc49b1420545299f692f7d8e270-4369-1285,0
0403dcc49b1420545299f692f7d8e270-4369-257,0
0403dcc49b1420545299f692f7d8e270-4369-514,0
0403dcc49b1420545299f692f7d8e270-4369-771,0
0403dcc49b1420545299f692f7d8e270-4626-1028,0
0403dcc49b1420545299f692f7d8e270-4626-1285,0
0403dcc49b1420545299f692f7d8e270-4626-514,0
0403dcc49b1420545299f692f7d8e270-4626-771,0
0403dcc49b1420545299f692f7d8e270-4883-1028,0
0403dcc49b1420545299f692f7d8e270-4883-1285,0
0403dcc49b1420545299f692f7d8e270-4883-771,0
0403dcc49b1420545299f692f7d8e270-514-0,1
0403dcc49b1420545299f692f7d8e270-514-257,1
0403dcc49b1420545299f692f7d8e270-514-514,1
0403dcc49b1420545299f692f7d8e270-771-0,1
0403dcc49b1420545299f692f7d8e270-771-257,1
04875b8121c928cc022dd6f26a307d06-0-4369,1
04875b8121c928cc022dd6f26a307d06-0-4626,1
04875b8121c928cc022dd6f26a307d06-0-4883,0
04875b8121c928cc022dd6f26a307d06-0-5140,1
04875b8121c928cc022dd6f26a307d06-0-5397,1
04875b8121c928cc022dd6f26a307d06-0-5654,1
04875b8121c928cc022dd6f26a307d06-0-5911,0
04875b8121c928cc022dd6f26a307d06-0-6425,0
04875b8121c928cc022dd6f26a307d06-0-6682,0
04875b8121c928cc022dd6f26a307d06-0-6939,0
04875b8121c928cc022dd6f26a307d06-0-7196,0
04875b8121c928cc022dd6f26a307d06-0-7453,0
04875b8121c928cc022dd6f26a307d06-0-7710,0
04875b8121c928cc022dd6f26a307d06-0-7967,0
04875b8121c928cc022dd6f26a307d06-1028-1028,1
04875b8121c928cc022dd6f26a307d06-1028-1285,1
04875b8121c928cc022dd6f26a307d06-1028-1542,1
04875b8121c928cc022dd6f26a307d06-1028-1799,1
04875b8121c928cc022dd6f26a307d06-1028-2056,1
04875b8121c928cc022dd6f26a307d06-1028-2313,1
04875b8121c928cc022dd6f26a307d06-1028-2570,1
04875b8121c928cc022dd6f26a307d06-1028-2827,1
04875b8121c928cc022dd6f26a307d06-1028-3084,1
04875b8121c928cc022dd6f26a307d06-1028-3341,1
04875b8121c928cc022dd6f26a307d06-1028-514,1
04875b8121c928cc022dd6f26a307d06-1028-771,1
04875b8121c928cc022dd6f26a307d06-1285-1028,1
04875b8121c928cc022dd6f26a307d06-1285-1285,1
04875b8121c928cc022dd6f26a307d06-1285-1542,1
04875b8121c928cc022dd6f26a307d06-1285-1799,1
04875b8121c928cc022dd6f26a307d06-1285-2056,1
04875b8121c928cc022dd6f26a307d06-1285-257,1
04875b8121c928cc022dd6f26a307d06-1285-514,1
04875b8121c928cc022dd6f26a307d06-1285-771,1
04875b8121c928cc022dd6f26a307d06-1542-0,1
04875b8121c928cc022dd6f26a307d06-1542-257,1
04875b8121c928cc022dd6f26a307d06-1542-514,1
04875b8121c928cc022dd6f26a307d06-1542-771,1
04875b8121c928cc022dd6f26a307d06-1799-0,1
04875b8121c928cc022dd6f26a307d06-1799-257,1
04875b8121c928cc022dd6f26a307d06-1799-514,1
04875b8121c928cc022dd6f26a307d06-257-3855,1
04875b8121c928cc022dd6f26a307d06-257-4112,1
04875b8121c928cc022dd6f26a307d06-257-4369,1
04875b8121c928cc022dd6f26a307d06-257-4626,1
04875b8121c928cc022dd6f26a307d06-257-4883,1
04875b8121c928cc022dd6f26a307d06-257-5140,1
04875b8121c928cc022dd6f26a307d06-257-5397,1
04875b8121c928cc022dd6f26a307d06-257-5654,1
04875b8121c928cc022dd6f26a307d06-257-5911,0
04875b8121c928cc022dd6f26a307d06-257-6168,0
04875b8121c928cc022dd6f26a307d06-257-6425,0
04875b8121c928cc022dd6f26a307d06-257-6682,0
04875b8121c928cc022dd6f26a307d06-257-6939,0
04875b8121c928cc022dd6f26a307d06-257-7196,0
04875b8121c928cc022dd6f26a307d06-257-7453,0
04875b8121c928cc022dd6f26a307d06-257-7710,0
04875b8121c928cc022dd6f26a307d06-257-7967,0
04875b8121c928cc022dd6f26a307d06-514-2827,1
04875b8121c928cc022dd6f26a307d06-514-3084,1
04875b8121c928cc022dd6f26a307d06-514-3341,1
04875b8121c928cc022dd6f26a307d06-514-3598,1
04875b8121c928cc022dd6f26a307d06-514-3855,1
04875b8121c928cc022dd6f26a307d06-514-4112,1
04875b8121c928cc022dd6f26a307d06-514-4369,1
04875b8121c928cc022dd6f26a307d06-514-4626,1
04875b8121c928cc022dd6f26a307d06-514-4883,1
04875b8121c928cc022dd6f26a307d06-514-5140,1
04875b8121c928cc022dd6f26a307d06-514-5397,1
04875b8121c928cc022dd6f26a307d06-514-5654,0
04875b8121c928cc022dd6f26a307d06-514-5911,0
04875b8121c928cc022dd6f26a307d06-514-6168,0
04875b8121c928cc022dd6f26a307d06-771-1285,1
04875b8121c928cc022dd6f26a307d06-771-1542,1
04875b8121c928cc022dd6f26a307d06-771-1799,1
04875b8121c928cc022dd6f26a307d06-771-2056,1
04875b8121c928cc022dd6f26a307d06-771-2313,1
04875b8121c928cc022dd6f26a307d06-771-2570,1
04875b8121c928cc022dd6f26a307d06-771-2827,1
04875b8121c928cc022dd6f26a307d06-771-3084,1
04875b8121c928cc022dd6f26a307d06-771-3341,1
04875b8121c928cc022dd6f26a307d06-771-3598,1
04875b8121c928cc022dd6f26a307d06-771-3855,1
04875b8121c928cc022dd6f26a307d06-771-4112,1
04875b8121c928cc022dd6f26a307d06-771-4369,1
053a397c936bffc98e62367a81d6c905-0-257,0
053a397c936bffc98e62367a81d6c905-0-514,0
053a397c936bffc98e62367a81d6c905-257-0,0
053a397c936bffc98e62367a81d6c905-257-257,0
053a397c936bffc98e62367a81d6c905-257-514,0
053a397c936bffc98e62367a81d6c905-514-0,0
053a397c936bffc98e62367a81d6c905-514-257,0
053a397c936bffc98e62367a81d6c905-514-514,0
053a397c936bffc98e62367a81d6c905-771-0,0
053a397c936bffc98e62367a81d6c905-771-257,0
0550b23f29085f41b10d165a46ad4371-0-257,1
0550b23f29085f41b10d165a46ad4371-0-514,1
0550b23f29085f41b10d165a46ad4371-1028-0,1
0550b23f29085f41b10d165a46ad4371-1028-257,1
0550b23f29085f41b10d165a46ad4371-1028-514,1
0550b23f29085f41b10d165a46ad4371-1285-0,1
0550b23f29085f41b10d165a46ad4371-1285-257,1
0550b23f29085f41b10d165a46ad4371-1542-0,1
0550b23f29085f41b10d165a46ad4371-1542-257,1
0550b23f29085f41b10d165a46ad4371-1799-0,1
0550b23f29085f41b10d165a46ad4371-1799-257,1
0550b23f29085f41b10d165a46ad4371-2056-0,1
0550b23f29085f41b10d165a46ad4371-2056-257,1
0550b23f29085f41b10d165a46ad4371-2313-0,1
0550b23f29085f41b10d165a46ad4371-2313-257,1
0550b23f29085f41b10d165a46ad4371-257-0,1
0550b23f29085f41b10d165a46ad4371-257-257,1
0550b23f29085f41b10d165a46ad4371-257-514,1
0550b23f29085f41b10d165a46ad4371-2570-0,1
0550b23f29085f41b10d165a46ad4371-2570-257,1
0550b23f29085f41b10d165a46ad4371-2827-0,1
0550b23f29085f41b10d165a46ad4371-2827-257,1
0550b23f29085f41b10d165a46ad4371-2827-514,1
0550b23f29085f41b10d165a46ad4371-3084-0,1
0550b23f29085f41b10d165a46ad4371-3084-257,1
0550b23f29085f41b10d165a46ad4371-3084-514,1
0550b23f29085f41b10d165a46ad4371-3341-0,1
0550b23f29085f41b10d165a46ad4371-3341-257,1
0550b23f29085f41b10d165a46ad4371-3341-514,0
0550b23f29085f41b10d165a46ad4371-3598-0,0
0550b23f29085f41b10d165a46ad4371-3598-257,0
0550b23f29085f41b10d165a46ad4371-3598-514,0
0550b23f29085f41b10d165a46ad4371-3855-257,0
0550b23f29085f41b10d165a46ad4371-3855-514,0
0550b23f29085f41b10d165a46ad4371-3855-771,0
0550b23f29085f41b10d165a46ad4371-4112-257,0
0550b23f29085f41b10d165a46ad4371-4112-514,0
0550b23f29085f41b10d165a46ad4371-4112-771,0
0550b23f29085f41b10d165a46ad4371-4369-257,0
0550b23f29085f41b10d165a46ad4371-4369-514,0
0550b23f29085f41b10d165a46ad4371-4369-771,0
0550b23f29085f41b10d165a46ad4371-4626-514,0
0550b23f29085f41b10d165a46ad4371-4626-771,0
0550b23f29085f41b10d165a46ad4371-4883-1028,0
0550b23f29085f41b10d165a46ad4371-4883-514,0
0550b23f29085f41b10d165a46ad4371-4883-771,0
0550b23f29085f41b10d165a46ad4371-514-0,1
0550b23f29085f41b10d165a46ad4371-514-257,1
0550b23f29085f41b10d165a46ad4371-514-514,1
0550b23f29085f41b10d165a46ad4371-5140-1028,0
0550b23f29085f41b10d165a46ad4371-5140-514,0
0550b23f29085f41b10d165a46ad4371-5140-771,0
0550b23f29085f41b10d165a46ad4371-5397-1028,0
0550b23f29085f41b10d165a46ad4371-5397-1285,0
0550b23f29085f41b10d165a46ad4371-5397-1542,0
0550b23f29085f41b10d165a46ad4371-5397-514,0
0550b23f29085f41b10d165a46ad4371-5397-771,0
0550b23f29085f41b10d165a46ad4371-5654-1028,0
0550b23f29085f41b10d165a46ad4371-5654-1285,0
0550b23f29085f41b10d165a46ad4371-5654-771,0
0550b23f29085f41b10d165a46ad4371-5911-1028,0
0550b23f29085f41b10d165a46ad4371-5911-1285,0
0550b23f29085f41b10d165a46ad4371-5911-771,0
0550b23f29085f41b10d165a46ad4371-771-0,1
0550b23f29085f41b10d165a46ad4371-771-257,1
0550b23f29085f41b10d165a46ad4371-771-514,1
05812e40387f49e4b21a7bfeca0cca2d-0-257,0
05812e40387f49e4b21a7bfeca0cca2d-0-514,0
05812e40387f49e4b21a7bfeca0cca2d-0-771,0
05812e40387f49e4b21a7bfeca0cca2d-1028-0,0
05812e40387f49e4b21a7bfeca0cca2d-1028-257,0
05812e40387f49e4b21a7bfeca0cca2d-1285-0,0
05812e40387f49e4b21a7bfeca0cca2d-1285-257,0
05812e40387f49e4b21a7bfeca0cca2d-1542-0,0
05812e40387f49e4b21a7bfeca0cca2d-1542-257,0
05812e40387f49e4b21a7bfeca0cca2d-1799-0,0
05812e40387f49e4b21a7bfeca0cca2d-1799-257,0
05812e40387f49e4b21a7bfeca0cca2d-2056-0,0
05812e40387f49e4b21a7bfeca0cca2d-2056-257,0
05812e40387f49e4b21a7bfeca0cca2d-2313-0,0
05812e40387f49e4b21a7bfeca0cca2d-2313-257,0
05812e40387f49e4b21a7bfeca0cca2d-257-0,0
05812e40387f49e4b21a7bfeca0cca2d-257-257,0
05812e40387f49e4b21a7bfeca0cca2d-257-514,0
05812e40387f49e4b21a7bfeca0cca2d-257-771,0
05812e40387f49e4b21a7bfeca0cca2d-514-0,0
05812e40387f49e4b21a7bfeca0cca2d-514-257,0
05812e40387f49e4b21a7bfeca0cca2d-771-0,0
05812e40387f49e4b21a7bfeca0cca2d-771-257,0
0592a76b2a23cf43ceeb8888f36bed9c-0-0,0
0592a76b2a23cf43ceeb8888f36bed9c-0-257,1
0592a76b2a23cf43ceeb8888f36bed9c-0-514,1
0592a76b2a23cf43ceeb8888f36bed9c-1028-257,1
0592a76b2a23cf43ceeb8888f36bed9c-1028-514,1
0592a76b2a23cf43ceeb8888f36bed9c-1028-771,1
0592a76b2a23cf43ceeb8888f36bed9c-1285-257,1
0592a76b2a23cf43ceeb8888f36bed9c-1285-514,1
0592a76b2a23cf43ceeb8888f36bed9c-1285-771,1
0592a76b2a23cf43ceeb8888f36bed9c-1542-0,0
0592a76b2a23cf43ceeb8888f36bed9c-1542-257,1
0592a76b2a23cf43ceeb8888f36bed9c-1542-514,1
0592a76b2a23cf43ceeb8888f36bed9c-1799-0,0
0592a76b2a23cf43ceeb8888f36bed9c-1799-257,0
0592a76b2a23cf43ceeb8888f36bed9c-1799-514,0
0592a76b2a23cf43ceeb8888f36bed9c-2056-0,0
0592a76b2a23cf43ceeb8888f36bed9c-257-0,0
0592a76b2a23cf43ceeb8888f36bed9c-257-257,1
0592a76b2a23cf43ceeb8888f36bed9c-257-514,1
0592a76b2a23cf43ceeb8888f36bed9c-514-257,1
0592a76b2a23cf43ceeb8888f36bed9c-514-514,1
0592a76b2a23cf43ceeb8888f36bed9c-514-771,1
0592a76b2a23cf43ceeb8888f36bed9c-771-514,1
0592a76b2a23cf43ceeb8888f36bed9c-771-771,1
05abe25c883d508ecc15b6e857e59f32-0-0,0
05abe25c883d508ecc15b6e857e59f32-0-257,0
05abe25c883d508ecc15b6e857e59f32-0-514,0
05abe25c883d508ecc15b6e857e59f32-1028-0,1
05abe25c883d508ecc15b6e857e59f32-1028-257,1
05abe25c883d508ecc15b6e857e59f32-1285-0,1
05abe25c883d508ecc15b6e857e59f32-1285-257,1
05abe25c883d508ecc15b6e857e59f32-1285-514,1
05abe25c883d508ecc15b6e857e59f32-1542-0,1
05abe25c883d508ecc15b6e857e59f32-1542-257,1
05abe25c883d508ecc15b6e857e59f32-1542-514,1
05abe25c883d508ecc15b6e857e59f32-1799-0,1
05abe25c883d508ecc15b6e857e59f32-1799-257,1
05abe25c883d508ecc15b6e857e59f32-1799-514,1
05abe25c883d508ecc15b6e857e59f32-2056-0,1
05abe25c883d508ecc15b6e857e59f32-2056-257,1
05abe25c883d508ecc15b6e857e59f32-2056-514,1
05abe25c883d508ecc15b6e857e59f32-2313-0,1
05abe25c883d508ecc15b6e857e59f32-2313-257,1
05abe25c883d508ecc15b6e857e59f32-2313-514,1
05abe25c883d508ecc15b6e857e59f32-257-0,0
05abe25c883d508ecc15b6e857e59f32-257-257,0
05abe25c883d508ecc15b6e857e59f32-257-514,0
05abe25c883d508ecc15b6e857e59f32-2570-257,1
05abe25c883d508ecc15b6e857e59f32-2570-514,1
05abe25c883d508ecc15b6e857e59f32-2570-771,1
05abe25c883d508ecc15b6e857e59f32-2827-257,1
05abe25c883d508ecc15b6e857e59f32-2827-514,1
05abe25c883d508ecc15b6e857e59f32-2827-771,1
05abe25c883d508ecc15b6e857e59f32-3084-257,1
05abe25c883d508ecc15b6e857e59f32-3084-514,1
05abe25c883d508ecc15b6e857e59f32-3084-771,1
05abe25c883d508ecc15b6e857e59f32-3341-257,1
05abe25c883d508ecc15b6e857e59f32-3341-514,1
05abe25c883d508ecc15b6e857e59f32-3341-771,1
05abe25c883d508ecc15b6e857e59f32-3598-257,1
05abe25c883d508ecc15b6e857e59f32-3598-514,1
05abe25c883d508ecc15b6e857e59f32-3598-771,1
05abe25c883d508ecc15b6e857e59f32-3855-1028,1
05abe25c883d508ecc15b6e857e59f32-3855-257,1
05abe25c883d508ecc15b6e857e59f32-3855-514,1
05abe25c883d508ecc15b6e857e59f32-3855-771,1
05abe25c883d508ecc15b6e857e59f32-4112-257,1
05abe25c883d508ecc15b6e857e59f32-4112-514,1
05abe25c883d508ecc15b6e857e59f32-4112-771,1
05abe25c883d508ecc15b6e857e59f32-4369-257,1
05abe25c883d508ecc15b6e857e59f32-4369-514,1
05abe25c883d508ecc15b6e857e59f32-4369-771,1
05abe25c883d508ecc15b6e857e59f32-4626-257,1
05abe25c883d508ecc15b6e857e59f32-4626-514,1
05abe25c883d508ecc15b6e857e59f32-4626-771,1
05abe25c883d508ecc15b6e857e59f32-4883-257,1
05abe25c883d508ecc15b6e857e59f32-4883-514,1
05abe25c883d508ecc15b6e857e59f32-4883-771,1
05abe25c883d508ecc15b6e857e59f32-514-0,0
05abe25c883d508ecc15b6e857e59f32-514-257,0
05abe25c883d508ecc15b6e857e59f32-5140-0,0
05abe25c883d508ecc15b6e857e59f32-5140-257,1
